ID,target,text,stance
3159,Women empowerment,"اما بالنسبة لنا نحن كمسلمين نعلم ان الدين حث على الزواج وحث على التعدد ايضاً   ولكن لا يشك عاقل اننا نتجه نحو ما اتجه له الغرب من ناحية انتشار الأفكار النسوية عبر الإعلام والقوانين التي تدعمها مثل معاهدة ""سيداو"" وقوانين تمكين المرأة وغيرها لذلك فإن اللبيب من اتعض بغيره",Against
3160,Women empowerment,ومن ناحية اخرى النساء اصبح لديهم استحقاقيه عالية جداً خصوصاً بعد تمكين المرأة والدعوة الى المساواه بينها وبين الرجل وكثرة الخرفان والمدجنين والخرفان حولها  اصبحت لا تحترم زوجها وتجد صعوبه في تقبل النصوص التي تحث على طاعة الزوج وتعظيم مكانته عندها خصوصاً ان هناك من يميعها لإرضائهم,Favor
3161,Women empowerment,استراتيجيات التدريب لدنيا تهدف إلى تمكين المرأة في التنمية  الاقتصادية .  #معهد_التدريب_النوعي_النسائي   #اكاديمية_التدريب_النوعي,Favor
3162,Women empowerment,"محاولة ترسيخ صورة نمطية في الذهن  ان المرأة هي من تقود الأمور نيابةٍ عن الرجل! نتفهم ان هناك حقوق للمرأة في اطار الشريعة  اما زيادة الأمور عن حدها الطبيعي ومحاولة ""تمكين المرأة"" من رقبة الرجل وحكمه  فهذا أمر شنيع!   الرجل الذي يقبل بذلك ""ان يقاد"" هو ناقص  احترمها ولاتخليها تقودك URL",Against
3163,Women empowerment,تمكين المرأة ( حسب فهمي ) يعني إتاحة الفرصة لها للمنافسة بطريقة عادلة   ولا يعني بالضرورة تمهيد ورصف الطريق لها للوصول الى أهدافها…  فهمتي يا سندريلا,Favor
3164,Women empowerment,من سنه ٢٠٠٨ م.  وضع سمو الامير الوالد الشيخ حمد بن خليفة رؤية قطر الوطنيه ٢٠٣٠  وفيها بند واضح يتكلم عن (تمكين المرأة القطرية في المجتمع )  ويطلعون لنا اشخاص في ٢٠٢١ يقولون هل تصلح المرآة القطرية للقيادة !!  هذا ان دل فيدل انكم ما قريتوا رؤية قطر الوطنيه ولا تدرون شنو محتواها !!!,Favor
3165,Women empowerment,بعض الدول تمكين المراه عندهم بركوب الابل ولبس براقع في مهرجان الابل,Favor
3166,Women empowerment,البعض فاهم تمكين المراه باستخدامها  للاستعراض   تخيلوا الجهل وصل لي وين😵‍💫  وعاد المرأة الغبيه هي الي ترضى يستخدمونها مزهريه لهم,Favor
3167,Women empowerment,تعلن جمعية قدرات للتنمية المجتمعيةوضمن وحدة تمكين المرأة الموجودة في الجمعية عن #عقد_دورة_التجميل_للسيدات ,Favor
3169,Women empowerment, اتوقع المناخ متاح اللحين بشكل كبير بعد تمكين المرأة والقرارت الاخيرة  لكن الثقافة العامة استطيع اقول بثقة ان الغالبية غير مقبول عندهم الموضوع يحتاج وقت وثقة في بناتهم وعيالهم,Favor
3171,Women empowerment,دعم ومساعدة المرأة تمكين للجمتمع  فما بالك بتعليمها وتحفيظها القرآن ليكون رفيق حياتها #علمهن_القرآن,Favor
3172,Women empowerment,محمد بن زايد: تمكين المرأة أولوية في رؤية التنمية الإماراتية  via ,Favor
3173,Women empowerment,سفير #إيران لدى الأمم المتحدة: هناك مكاسب كبيرة في تمكين المرأة في إيران URL,Favor
3174,Women empowerment, من وجهة رأي الشخصية حل مشكلة البطالة بالاردن تكون بثلاث مراحل 1- القضاء على الفساد( وبقص ايدي اذا بصير🤣) 2- الضغط و تخفيض العلاقات مع دول الخليج من جهة و الدول الغربية من جهة لاستقبال العمالة 3- تقليل عمالة المرأة بالوقت الراهن و تمكين الشباب ,Against
3176,Women empowerment,٩٠٪ بنات معاهم شهايد جامعية و خبرات و لغات و آخر حاجه الوظايف يا كول سنتر أو سوق براتب أقل و جهد وقت أكثر و ذا تسمونه تمكين المرأة بسوق العمل !! ,Favor
3177,Women empowerment,  ليش يا كرم يوسف وش اللي ما عجبك في كلام اللاحم ؟ هل أنت ضد سياسة الحكومة في تمكين المرأة ؟,None
3179,Women empowerment,لا حولا ولا قوة إلا بالله.  إنا لله وإنا إليه راجعون. وقفوا تمكين المرأه أرجوكم 💀 ,Against
3180,Women empowerment,"سنراكِ قريبا قيادية ""رفيعة"" وواعدة في تمكين المرأة... والوطن ينتظر عودتك بكل شوق وفخر 🇸🇦❤️ ",Favor
3181,Women empowerment, في اليوم العالمي للمرأة..أوجه تحية تقدير إلى المرأة  الجنوبية..لقد وقفت بشجاعة وإخلاص لتؤكد أن مستقبل المجتمعات يرتبط بالمشاركة المتساوية والفاعلة للنساء  والرجال..تمكين المرأة أولوية أساسية في رؤية التنمية  سر نجاح المرأة الجنوبية أنها تواجه مصا,Favor
3182,Women empowerment,#رؤية_2030_واقع_يتحقق  خلال خمس اعوام السعودية تسابق الزمن وتقفز واقعيا لتحقيق رؤية 2030 ومن ابرزها محاربة الفساد واجتثاث التطرف من جذوره.  توطين الصناعة العسكرية و ضخ المليارات للاستثمار في الترفيه داخل السعودية واخيراً وليس اخراً تمكين المراة في جميع المجالات  ,Favor
3183,Women empowerment,#تمكين_المرأة زمن تمكين المراءه السعودية بدء من عام 2018 ومازال في تطوير حتى الآن .,Favor
3185,Women empowerment,لازالت المرأه محاربه في زمان تمكين المراه واشد ماحربوها فيه اولادها #ابناء_المواطنات_السعوديات,Favor
3186,Women empowerment,وعندما تسلط العنصري قتلني لان ذنبي أنني أمرأه في زمن #تمكين_المرأة وقتل اولادي #ابناء_المواطنات_السعوديات بالتهجير والطرد وهم مواليد المملكه ولديهم شهادات جامعيه وانهم سعوديه متى ستنتهي عاصفة العنصريه ومتى سينتهي زمن فسادهم #رمضان_مبارك,Favor
3191,Women empowerment,فعلا احنا بعصر تمكين المرأه ولا من يصدق! ابوي جالس في البيت  : وين امكم؟ انا: راحت تشتري اغراض المطبخ 🤭😬,Favor
3192,Women empowerment,   لقاء جميل ،، الله يعطيك العافيه أستاذه حنان ، حقيقي ولاة أمرنا ما قصروا في تمكين المرأة و إعطائها حقها في شتى المجالات ، و مثل ما ذكرتي كانت البداية في عهد المؤسس رحمه الله ، ثم أكملوا ما بدأ به حتى وقتنا الحالي ، حف,Favor
3193,Women empowerment,"""ممتنة للنساء المثابرات في تمكين مجتمعاتهنّ... أنتنّ جميعاً رمز القوة والكرم في يوم المرأة العالمي""#يوم_المراه_العالمي ",Favor
